Unique_ID,Substitution,Library,Sublibrary,Plate,Well,fwd_HEG,fwd_RPG,fwd_GC,fwd_PID,fwd_aaPID,rev_HEG,rev_RPG,rev_GC,rev_PID,rev_aaPID
U_C1-A10_SL_2_0_A10,C1-A10,SL,2,0,A10,NA,NA,NA,NA,NA,0.2534984004996007,0.3277001208658952,57.9254079254,52.2123893805,39.3442622951
U_C1-A10_RX_4_0_G6,C1-A10,RX,4,0,G6,0.3340538755919953,0.3878419306071511,64.8484848485,53.6332179931,44.5103857567,0.32457112622568723,0.36935734409794957,65.6565656566,58.2887700535,50.5882352941
H_C1-A10_SL_3_1_D11,C1-A10,SL,3,1,D11,0.42071563180934424,0.466661582312036,65.3968253968,59.5505617978,44.7204968944,0.3943199407629946,0.45975555532459456,64.6428571429,55.6680161943,43.0508474576
H_C4-A10_RX_2_2_B04,C4-A10,RX,2,2,B04,0.25713297489351944,0.3103943437897381,61.7357001972,63.4408602151,55.6213017751,0.3000414191689865,0.36075639546866467,62.380952381,56.3730569948,43.537414966
H_C4-A10_SL_2_2_E01,C4-A10,SL,2,2,E01,0.3135797972889121,0.3861952236597447,56.009913259,59.4594594595,48.7179487179,0.21507799609156947,0.2856474059171248,56.0307017544,53.9047619048,38.4384384384
U_C1-A10_SL_1_0_F1,C1-A10,SL,1,0,F1,0.35944240363125624,0.3917980296777404,66.8783068783,55.9149722736,43.3436532508,0.27216077937922883,0.30994775559204957,64.5051194539,62.552742616,56.6666666667
U_C4-A10_RX_4_0_B6,C4-A10,RX,4,0,B6,NA,NA,NA,NA,NA,0.18500488597829792,0.2261157683165358,61.4269788183,53.2755298651,37.6899696049
U_C4-A10_SL_3_0_B9,C4-A10,SL,3,0,B9,0.33482239156150356,0.3711143920019469,65.9863945578,57.2844400396,46.4882943144,0.28578679049613326,0.3324438024091255,65.9891598916,57.9952267303,42.9133858268
U_C4-A10_RX_2_0_C9,C4-A10,RX,2,0,C9,NA,NA,NA,NA,NA,0.21849052383812426,0.2834477745602143,63.4567901235,54.1274817137,36.3945578231
U_C4-A10_RX_2_0_C8,C4-A10,RX,2,0,C8,0.2799245717308724,0.3313000829308697,62.0430107527,58.1593927894,46.5408805031,0.28469185040143047,0.3469124377100051,62.9761904762,56.6805845511,44.2176870748
U_C1-A10_RX_3_0_G9,C1-A10,RX,3,0,G9,0.4772518091688929,0.5233532619414619,66.9772256729,59.6082089552,49.5412844037,0.4959521768093625,0.5588952759152568,64.312267658,57.1428571429,43.8596491228
U_C1-A10_RX_3_0_G8,C1-A10,RX,3,0,G8,0.3889720831021619,0.42245232651886744,70.1431492843,53.4965034965,42.4418604651,0.3976813850952703,0.43299305232019747,69.696969697,56.1277033986,38.3838383838
H_C4-A10_RX_1_1_E07,C4-A10,RX,1,1,E07,0.2669509741053784,0.3170414280395335,62.0046620047,57.5910931174,47.619047619,0.2794390843293303,0.34365039461822033,62.5287356322,55.6,43.6482084691
U_C4-A10_RX_2_0_C4,C4-A10,RX,2,0,C4,0.2923224974309694,0.34228223952310194,63.7087599545,56.0756972112,46.3087248322,NA,NA,NA,NA,NA
U_C4-A10_RX_2_0_C7,C4-A10,RX,2,0,C7,0.370024635816223,0.4217127095344745,65.1851851852,58.2574772432,44.298245614,0.30472955080683706,0.35023416911900657,65.7142857143,57.4869109948,39.9317406143
U_C4-A10_RX_2_0_C6,C4-A10,RX,2,0,C6,0.263611614522639,0.3139649030245446,62.3728813559,58.2504970179,47.1947194719,0.3016838506477054,0.3572976302904588,63.7316561845,62.763915547,53.3742331288
H_C4-A10_RX_1_1_E03,C4-A10,RX,1,1,E03,NA,NA,NA,NA,NA,0.3254956577986334,0.37653854659433117,66.2251655629,55.2480916031,42.0245398773
U_C1-A10_RX_3_0_G2,C1-A10,RX,3,0,G2,0.2643187941009972,0.3259817488273793,60.1472134595,54.3733092876,46.6463414634,0.23294490709391058,0.25935734445748304,68.75,60.8028335301,49.4339622642
H_C4-A10_RX_1_1_E01,C4-A10,RX,1,1,E01,0.32160682231409954,0.36984957085720366,65.0574712644,51.8804243009,45.0847457627,0.353072072130068,0.39898982563888047,66.4367816092,56.2437562438,42.0382165605
U_C4-A10_RX_2_0_C2,C4-A10,RX,2,0,C2,0.45202953722096284,0.4863063399385768,69.4323144105,56.5438373571,44.8275862069,0.4081556842937114,0.4418873633490301,71.3407134071,57.6180257511,40.404040404
U_C4-A10_SL_1_0_B10,C4-A10,SL,1,0,B10,0.37245470177576573,0.43697353998149824,62.5541125541,44.7986577181,14.4254278729,0.47158445450497494,0.5197154724911474,63.5897435897,48.5922836288,15.9638554217
U_C4-A10_SL_1_0_B11,C4-A10,SL,1,0,B11,0.29272104439440444,0.350240204963909,63.3879781421,59.4357976654,44.8717948718,NA,NA,NA,NA,NA
U_C4-A10_SL_1_0_B12,C4-A10,SL,1,0,B12,0.4418517167653132,0.4709972277626374,67.9653679654,55.6701030928,41.6403785489,0.42615395948902457,0.45201229005486454,70.911360799,59.0559824369,42.6116838488
U_C4-A10_SL_1_0_B3,C4-A10,SL,1,0,B3,0.402577097184079,0.4384586385983599,66.4437012263,61.7321248741,51.935483871,0.2939377967318901,0.36247876338059254,62.8019323671,52.6701570681,43.0555555556
U_C4-A10_RX_4_0_B3,C4-A10,RX,4,0,B3,0.3369821706438677,0.3859359558065945,64.832793959,52.7624309392,44.9044585987,0.28040282606859,0.3287802950366641,65.2027027027,52.6565464896,39.3650793651
U_C1-A10_SL_2_0_E8,C1-A10,SL,2,0,E8,0.411750112148448,0.458557980761556,66.7724867725,57.2088724584,49.3788819876,0.29243961635252114,0.3565851880290225,62.895377129,58.0128205128,46.6216216216
H_C4-A10_RX_4_3_H02,C4-A10,RX,4,3,H02,0.3530415142735015,0.39802965506246,64.0046296296,60.9195402299,46.1016949153,0.4506248448623133,0.48809676100333976,67.9623085984,59.3059936909,40.3785488959
H_C4-A10_RX_4_3_H05,C4-A10,RX,4,3,H05,0.27015637615480426,0.32312218212162863,61.6720955483,56.1253561254,47.619047619,0.29176064002394786,0.35269323579346173,62.308598351,56.3655030801,42.7609427609
U_C1-A10_SL_2_0_B9,C1-A10,SL,2,0,B9,0.25501933764201756,0.32467003882042916,56.4182194617,54.0271493213,47.4164133739,0.30779592345628887,0.358190400983309,63.8196915777,53.2928064843,36.6666666667
H_C4-A10_RX_4_3_H07,C4-A10,RX,4,3,H07,0.3229454082998488,0.36897504405562387,64.8083623693,61.0703043022,53.4013605442,0.2922624011045505,0.3160246004253384,69.0804597701,57.5050709939,40.6451612903
U_C4-A10_RX_3_0_D3,C4-A10,RX,3,0,D3,0.28433959787803537,0.3452834174102984,58.3333333333,56.7404426559,48.4745762712,0.2378150769571657,0.3124669387715606,57.4879227053,52.7013251784,41.7543859649
H_C4-A10_RX_1_2_B07,C4-A10,RX,1,2,B07,0.29620473857117324,0.3360716258422592,64.8526077098,59.2555331992,48.5148514851,0.35685240637091625,0.3959551542416223,67.2354948805,56.958250497,39.4822006472
U_C1-A10_SL_4_0_E7,C1-A10,SL,4,0,E7,0.3160220065739639,0.3569736412895246,66.5605095541,60.9195402299,52.3076923077,0.28479116142680166,0.34244705108953744,64.0589569161,55.179090029,43.5331230284
U_C4-A10_RX_3_0_B2,C4-A10,RX,3,0,B2,0.17690042108822468,0.24661402185928366,54.9342105263,52.0295202952,42.5806451613,NA,NA,NA,NA,NA
H_C4-A10_RX_1_2_B02,C4-A10,RX,1,2,B02,0.32143131125594515,0.36788019057001364,64.6048109966,61.3707165109,54.0,0.25380992065067914,0.28338096041934696,68.9448441247,58.5287846482,42.1232876712
H_C1-A10_RX_1_1_H11,C1-A10,RX,1,1,H11,0.3295675177835604,0.3826685389458157,65.1515151515,54.7397769517,43.8095238095,0.2822712133289524,0.33093439150494053,65.2365236524,52.739090065,38.8198757764
H_C4-A10_RX_2_1_C03,C4-A10,RX,2,1,C03,0.2533022220422549,0.30310064143277043,62.077294686,57.6396206533,48.5915492958,0.28876276938133555,0.350268706209378,62.3842592593,57.4795081967,43.2786885246
U_C4-A10_RX_3_0_D9,C4-A10,RX,3,0,D9,0.3381059186870975,0.3890760343197198,64.5465253239,51.3379583746,45.4861111111,0.28267887161417293,0.33127901703215484,65.0847457627,52.7117031399,39.1719745223
U_C4-A10_RX_3_0_D8,C4-A10,RX,3,0,D8,0.386346424246443,0.4459670930946567,65.0513950073,54.0675844806,43.1034482759,0.3611931375824634,0.4214343873305758,66.3133097762,55.5106167846,39.1156462585
U_C4-A10_RX_1_0_A8,C4-A10,RX,1,0,A8,0.5326178441506358,0.5890573602714378,65.1135005974,57.5052854123,43.7931034483,0.47007922546830594,0.5204288932922863,67.1604938272,56.0298826041,38.7543252595
U_C4-A10_RX_1_0_A9,C4-A10,RX,1,0,A9,NA,NA,NA,NA,NA,0.22077219186646352,0.25628430011925174,72.619047619,55.9496567506,43.5606060606
H_C4-A10_RX_3_2_A11,C4-A10,RX,3,2,A11,0.2701399050389505,0.3215669610187283,62.4846248462,58.9576547231,48.7455197133,0.29973926622728525,0.3601005836536605,61.7989417989,56.5581395349,42.4698795181
H_C4-A10_RX_3_2_A10,C4-A10,RX,3,2,A10,0.263219299592485,0.3154152710857206,62.1890547264,58.1140350877,48.5507246377,0.2979145773861401,0.35689752950370995,62.486602358,55.9813084112,42.987804878
U_C4-A10_RX_1_0_A4,C4-A10,RX,1,0,A4,0.43349026234309,0.4569792971391624,69.5887445887,53.0875576037,33.4405144695,0.4429411631542276,0.46421928008004565,69.9633699634,54.0794979079,37.5438596491
H_C4-A10_SL_2_1_C06,C4-A10,SL,2,1,C06,0.27343095497855835,0.344487042052581,59.5679012346,55.5555555556,52.2935779817,NA,NA,NA,NA,NA
U_C4-A10_RX_1_0_A2,C4-A10,RX,1,0,A2,NA,NA,NA,NA,NA,0.35338225477222907,0.3937858133932141,70.479704797,56.4516129032,43.1506849315
H_C4-A10_SL_2_3_H01,C4-A10,SL,2,3,H01,0.33190318184393863,0.37951903922835917,63.371356147,54.9618320611,44.2804428044,0.30561901738344593,0.3664229437995775,63.1991051454,56.6929133858,44.2996742671
H_C4-A10_RX_3_3_A12,C4-A10,RX,3,3,A12,0.271030164674852,0.3235286788605983,62.5468164794,59.977703456,48.7272727273,0.28649204579969545,0.34564622377643744,62.2146118721,55.8736426456,44.3365695793
U_C4-A10_RX_1_0_A1,C4-A10,RX,1,0,A1,NA,NA,NA,NA,NA,0.49783473235815834,0.5194675246193778,66.6666666667,54.8701298701,43.1578947368
H_C1-A10_SL_1_3_F09,C1-A10,SL,1,3,F09,0.24790469244182872,0.3229982358375657,58.6980920314,58.4258324924,48.6842105263,0.24669968650193572,0.30425006613749894,58.6757990868,61.6842105263,58.5284280936
H_C1-A10_RX_2_1_F08,C1-A10,RX,2,1,F08,0.3728108899250075,0.3978059276249705,67.7282377919,56.9962686567,47.3684210526,0.35342851588848223,0.38906393425671254,69.5847362514,55.76171875,41.9047619048
U_C4-A10_RX_3_0_D2,C4-A10,RX,3,0,D2,0.21243968371632516,0.28082935178668483,56.2358276644,54.3689320388,46.5573770492,0.24603782504277327,0.3155497976770852,58.7421383648,53.4908700322,42.8571428571
H_C4-A10_RX_1_3_A10,C4-A10,RX,1,3,A10,0.25397258815918017,0.30446301982567936,62.293144208,56.8205128205,47.7966101695,0.29754695729661795,0.3578577217316677,62.0105820106,55.8031569174,42.7710843373
U_C1-A10_RX_4_0_G5,C1-A10,RX,4,0,G5,0.42392976124527226,0.4635961271392197,67.8714859438,53.7936913896,40.8284023669,0.3827746801695166,0.4330674463461312,67.4657534247,55.4066985646,38.064516129
U_C4-A10_SL_1_0_B7,C4-A10,SL,1,0,B7,0.22813618021311277,0.28557979599333805,59.0146750524,52.4069028156,35.6707317073,NA,NA,NA,NA,NA
U_C4-A10_SL_1_0_B1,C4-A10,SL,1,0,B1,NA,NA,NA,NA,NA,0.16793337682415416,0.23079542336257253,57.7597840756,53.0994152047,49.21875
U_C4-A10_RX_1_0_C7,C4-A10,RX,1,0,C7,0.350967695323471,0.39806546346291666,65.7927590512,49.0355329949,35.3571428571,NA,NA,NA,NA,NA
U_C1-A10_RX_1_0_C11,C1-A10,RX,1,0,C11,0.264632002602154,0.3262826370423209,60.4301075269,55.3604436229,47.0404984424,NA,NA,NA,NA,NA
U_C1-A10_RX_1_0_C10,C1-A10,RX,1,0,C10,0.33725458048707374,0.3873154820968102,67.4145299145,57.6959395656,48.1132075472,0.229367803475337,0.2919874409540352,62.676056338,52.5172754195,45.1505016722
U_C1-A10_RX_2_0_C10,C1-A10,RX,2,0,C10,0.25246507511229516,0.29869574972869295,63.7158469945,59.6211365902,47.1337579618,0.3348376518250732,0.37406046835279205,68.275862069,57.2427572428,41.3461538462
H_C1-A10_RX_3_1_D08,C1-A10,RX,3,1,D08,NA,NA,NA,NA,NA,0.4555457949788821,0.49245477353687506,67.4740484429,63.4375,55.1839464883
H_C4-A10_RX_1_1_F05,C4-A10,RX,1,1,F05,0.26167436399753524,0.3120974895191135,61.8721461187,57.3835480674,47.6666666667,0.2823133802288869,0.345055047505214,62.7516778523,54.3792107796,43.8095238095
H_C4-A10_RX_4_2_F08,C4-A10,RX,4,2,F08,0.2648673946608613,0.315016348083374,62.4396135266,59.1684434968,48.5915492958,0.2942055866193123,0.35560677840611754,62.1468926554,56.169792695,43.9102564103
H_C4-A10_RX_1_1_F03,C4-A10,RX,1,1,F03,0.318739155097867,0.36474224240100894,64.7260273973,62.0582120582,54.4850498339,0.3023495822240565,0.32881021831880747,68.9800210305,56.9060773481,39.2330383481
H_C4-A10_RX_4_2_F07,C4-A10,RX,4,2,F07,NA,NA,NA,NA,NA,0.2108464334410325,0.24538187182299676,69.3287037037,55.1102204409,39.5569620253
U_C1-A10_RX_4_0_F11,C1-A10,RX,4,0,F11,0.32823891901545915,0.3836938777693969,64.4644644645,53.1969309463,45.0,NA,NA,NA,NA,NA
U_C1-A10_RX_4_0_F10,C1-A10,RX,4,0,F10,0.39078758306659434,0.4312846835882156,68.7242798354,56.6156615662,42.4332344214,0.34138602450343897,0.3845746642735525,68.7382297552,63.4482758621,55.2486187845
U_C1-A10_RX_4_0_F12,C1-A10,RX,4,0,F12,0.33245505415908655,0.3868622893993328,64.6341463415,53.7391304348,44.776119403,NA,NA,NA,NA,NA
U_C1-A10_RX_1_0_D12,C1-A10,RX,1,0,D12,0.44643184429453175,0.47427868828281633,69.4355697551,53.8601271571,37.2670807453,0.320665439967466,0.37256556761494736,67.6506765068,55.3571428571,39.590443686
U_C1-A10_RX_1_0_D10,C1-A10,RX,1,0,D10,NA,NA,NA,NA,NA,0.2803195817912584,0.33936207158961146,66.4310954064,56.0081466395,43.8943894389
U_C4-A10_SL_1_0_B9,C4-A10,SL,1,0,B9,0.3981697161255255,0.4392642136756354,64.8148148148,58.7608906099,45.5128205128,0.373260049742836,0.4121894405597136,68.820861678,58.1349206349,38.7195121951
U_C4-A10_SL_2_0_C12,C4-A10,SL,2,0,C12,0.28328895224454237,0.35027126874808767,59.8290598291,54.5537340619,44.6202531646,0.3443703561905571,0.400566620799109,62.7659574468,55.9139784946,40.7960199005
U_C4-A10_SL_2_0_C10,C4-A10,SL,2,0,C10,0.3525351326140389,0.3914833059784843,66.6666666667,61.5979381443,48.3606557377,NA,NA,NA,NA,NA
U_C4-A10_SL_2_0_C11,C4-A10,SL,2,0,C11,0.36009699520217314,0.42171426989815464,60.7476635514,59.8052851182,49.7695852535,NA,NA,NA,NA,NA
U_C4-A10_SL_4_0_A12,C4-A10,SL,4,0,A12,0.2565356946413273,0.3262125704861497,57.6041666667,50.8340649693,37.3860182371,0.18778147657950056,0.24781685898221853,59.5317725753,51.0318949343,36.858974359
U_C1-A10_RX_4_0_F5,C1-A10,RX,4,0,F5,0.41095616190292017,0.4733161369615084,65.6472986748,59.5859585959,45.9459459459,0.4589125599500201,0.523765177524756,63.5844748858,62.1009268795,55.0
U_C4-A10_SL_4_0_A10,C4-A10,SL,4,0,A10,0.35664890987539816,0.38822052839925086,67.9781420765,54.7064305685,39.4904458599,0.39296149644940565,0.4327746014387118,67.3400673401,59.4674556213,55.9210526316
U_C4-A10_SL_4_0_A11,C4-A10,SL,4,0,A11,0.2830866561827629,0.3392940378629243,63.0261660978,55.9723593287,47.1571906355,0.3073507322584131,0.36793426029104265,64.3518518519,63.0801687764,58.0204778157
H_C4-A10_RX_3_2_H03,C4-A10,RX,3,2,H03,0.23867564432067154,0.29020624317046717,62.703962704,62.2641509434,53.1468531469,0.39091092801652505,0.43533926574753734,64.0449438202,61.1486486486,51.6129032258
U_C1-A10_RX_2_0_E11,C1-A10,RX,2,0,E11,0.26776538609223044,0.3206967674019195,69.5147679325,50.8326029798,40.0,0.24687306579800206,0.29914209633647687,65.6989247312,55.3817847286,41.7417417417
U_C1-A10_RX_4_0_A12,C1-A10,RX,4,0,A12,0.3935560166751482,0.46149801500691423,64.2201834862,53.9930555556,49.5495495495,0.46714543926661967,0.5381745481678007,67.3360107095,55.9675550406,44.4015444015
U_C1-A10_RX_4_0_A10,C1-A10,RX,4,0,A10,0.33538874963785853,0.3728633940936677,67.7983539095,56.5765765766,46.2235649547,NA,NA,NA,NA,NA
U_C1-A10_RX_4_0_A11,C1-A10,RX,4,0,A11,0.3274540372429919,0.3839523842169156,65.0868878357,51.7833553501,39.9082568807,NA,NA,NA,NA,NA
U_C1-A10_RX_4_0_F6,C1-A10,RX,4,0,F6,0.3340407842493464,0.3876618440919332,64.8484848485,53.6732929991,44.2136498516,0.2886832706035804,0.33687731475315214,65.350877193,53.1539888683,38.6996904025
H_C1-A10_SL_4_3_F11,C1-A10,SL,4,3,F11,0.3060391113365039,0.3459052431798098,66.1375661376,53.8878842676,43.7888198758,0.3665938927901516,0.4173462612297685,67.5830469645,56.5130260521,38.5802469136
H_C1-A10_SL_4_2_C11,C1-A10,SL,4,2,C11,NA,NA,NA,NA,NA,0.233984153882281,0.25823477464585226,68.3333333333,51.89289012,37.0149253731
U_C1-A10_RX_2_0_D9,C1-A10,RX,2,0,D9,0.25090222624554426,0.2973276121902926,64.1203703704,60.2768903088,47.138047138,0.3448799653955029,0.38035160976965443,68.9045936396,57.4055158325,41.3114754098
U_C4-A10_RX_4_0_D10,C4-A10,RX,4,0,D10,0.3271694133552979,0.38093500789284995,64.4110275689,53.6060279871,46.1254612546,0.2851668567415818,0.3335943122938659,65.2412280702,52.9684601113,39.0092879257
U_C4-A10_RX_4_0_D11,C4-A10,RX,4,0,D11,0.339349528325885,0.3890240571033263,64.9064906491,52.8142589118,45.7792207792,0.27902973416741067,0.32666217241060236,65.2076318743,52.885525071,39.2405063291
U_C4-A10_RX_4_0_D12,C4-A10,RX,4,0,D12,0.47330288615001803,0.4955514677456951,71.8998862344,51.6587677725,35.0318471338,0.47685854124686633,0.5065402841030339,72.2943722944,56.4411492122,41.1764705882
H_C4-A10_SL_2_3_E01,C4-A10,SL,2,3,E01,0.4120991376879282,0.4557200471613364,65.7552083333,58.8032220944,49.6153846154,0.256115228700651,0.32162805670835404,62.0022753129,50.4752851711,43.1309904153
H_C4-A10_SL_2_3_E02,C4-A10,SL,2,3,E02,0.3217803665051757,0.3963442480834712,56.6280566281,60.3062426384,49.0494296578,0.2617113053857693,0.3377141065314179,57.7181208054,52.1448999047,39.4409937888
U_C4-A10_RX_3_0_D7,C4-A10,RX,3,0,D7,0.2582157767604198,0.3071218290817392,61.9047619048,57.4167507568,47.4576271186,0.28794612849073403,0.3512460624336908,62.7240143369,56.6492146597,44.3686006826
H_C1-A10_RX_1_3_D12,C1-A10,RX,1,3,D12,0.3202956249383576,0.37245291792694996,65.0602409639,52.8280542986,40.625,0.28043660381665436,0.32921226527555725,65.0739476678,53.667953668,39.1025641026
U_C4-A10_SL_4_0_A3,C4-A10,SL,4,0,A3,0.2898149343574644,0.3551431956701307,60.0628930818,54.5780969479,44.7204968944,0.3578252292976413,0.4095186331502451,63.0952380952,56.0,44.1176470588
U_C4-A10_RX_3_0_C10,C4-A10,RX,3,0,C10,0.32999895536998747,0.3761342662447298,65.0953984287,53.2951289398,40.5063291139,0.32424914122650045,0.36339060225720093,66.9014084507,56.6563467492,41.1184210526
U_C4-A10_RX_3_0_C11,C4-A10,RX,3,0,C11,NA,NA,NA,NA,NA,0.21957507353531228,0.264978388818562,63.5265700483,54.1017653167,40.5405405405
U_C4-A10_RX_3_0_C12,C4-A10,RX,3,0,C12,0.28443161363685476,0.34555151547333657,59.4095940959,55.5555555556,43.2727272727,0.25260814578429464,0.3135183372825043,61.8489583333,54.9943883277,40.3636363636
U_C4-A10_SL_4_0_A7,C4-A10,SL,4,0,A7,0.31108360489271136,0.3505936201029786,68.2590233546,54.039497307,38.036809816,0.3391428933694583,0.3785552753761554,68.7991021324,57.1428571429,40.3174603175
U_C4-A10_SL_4_0_A8,C4-A10,SL,4,0,A8,0.37143826522558165,0.41888070935580196,65.7687991021,53.1041069723,34.9358974359,NA,NA,NA,NA,NA
U_C4-A10_SL_4_0_A9,C4-A10,SL,4,0,A9,0.29052216341201753,0.3560372345494502,59.9358974359,54.3378995434,44.6202531646,0.3329853399931111,0.38353855227449923,63.7087599545,52.5703200776,38.7820512821
H_C4-A10_RX_2_3_F11,C4-A10,RX,2,3,F11,0.28344783577483773,0.3262655224948416,63.9671361502,58.1178903826,46.0207612457,0.3554991298353078,0.3914060113748405,70.6377858002,56.6492146597,43.3898305085
U_C4-A10_SL_3_0_D10,C4-A10,SL,3,0,D10,0.2275874578400604,0.3012511435526147,55.0469483568,51.8334985134,40.9556313993,0.34339186359420093,0.41522802280256155,59.3114241002,58.3911234397,46.1883408072
U_C4-A10_SL_3_0_D11,C4-A10,SL,3,0,D11,0.3265256968686795,0.3620227861352385,67.8571428571,51.539225422,30.7958477509,0.41109060304992123,0.45361759264049867,69.0561529271,55.4639175258,37.7049180328
U_C4-A10_SL_3_0_D12,C4-A10,SL,3,0,D12,0.4703800355876097,0.5223736946795307,62.6297577855,67.486631016,60.6896551724,NA,NA,NA,NA,NA
H_C4-A10_SL_2_1_H05,C4-A10,SL,2,1,H05,0.30513955057264924,0.35376213341837437,65.0909090909,52.9595015576,38.4892086331,0.32449517162921626,0.3729989584182992,65.7565415245,56.4960629921,41.3680781759
U_C4-A10_RX_3_0_D6,C4-A10,RX,3,0,D6,0.26238556658827716,0.3129141113458714,62.1315192744,58.4247258225,47.3509933775,0.2994963266509429,0.3615736992707075,62.3842592593,56.1049445005,43.2786885246
H_C4-A10_RX_4_1_F11,C4-A10,RX,4,1,F11,0.2694390800505231,0.3211615848720456,61.8504435995,58.9086859688,48.7084870849,0.28224125663662475,0.34461023270548663,62.922705314,56.4210526316,44.1379310345
U_C1-A10_RX_4_0_F9,C1-A10,RX,4,0,F9,0.39294610718795414,0.42250668954818194,70.2920443102,54.561251086,43.2664756447,0.42249757228677065,0.45435758363123946,69.9658703072,55.2555448409,36.2229102167
U_C1-A10_RX_4_0_F8,C1-A10,RX,4,0,F8,0.3340407842493464,0.3876618440919332,64.7474747475,53.7597234226,44.5103857567,0.2732105147643215,0.3225841796250734,65.3429602888,53.618756371,40.2027027027
H_C4-A10_RX_1_1_A09,C4-A10,RX,1,1,A09,0.2100594272237892,0.23413176536185232,67.134502924,56.7484662577,43.2055749129,0.22926236471461103,0.26080540698357246,69.1239316239,55.8031569174,38.7096774194
H_C4-A10_RX_1_1_A08,C4-A10,RX,1,1,A08,0.2998807971588967,0.3404636685293529,64.6048109966,59.0862944162,48.3333333333,0.34519046865008907,0.38748108721219515,66.7800453515,55.5772994129,39.6774193548
H_C4-A10_RX_1_1_A03,C4-A10,RX,1,1,A03,0.351517798819749,0.386625173617175,67.6940639269,60.3045685279,48.1355932203,0.22363655241357155,0.28700555129904537,60.4166666667,55.1477170994,40.0
U_C1-A10_SL_4_0_H9,C1-A10,SL,4,0,H9,0.3597630008407648,0.3987223444552362,68.4210526316,61.5671641791,51.2121212121,0.3128949805834719,0.3746845744410412,62.9090909091,58.0168776371,47.2413793103
H_C4-A10_RX_1_1_A01,C4-A10,RX,1,1,A01,0.2662200562768362,0.3167339087019452,62.3255813953,61.25,48.8789237668,0.29993255272165464,0.3497445367222922,63.2183908046,64.0256959315,57.0469798658
H_C4-A10_SL_4_2_F09,C4-A10,SL,4,2,F09,0.20629233559506668,0.2716028614988296,54.6075085324,56.4646464646,48.6486486486,NA,NA,NA,NA,NA
H_C4-A10_SL_4_2_F08,C4-A10,SL,4,2,F08,NA,NA,NA,NA,NA,0.2609536091443109,0.3339012833705428,60.1703940362,53.1278331822,40.0611620795
U_C1-A10_RX_4_0_F7,C1-A10,RX,4,0,F7,0.2925005688358602,0.3477499740944402,65.4166666667,55.6869881711,49.8470948012,0.2776625465057093,0.31427130029404765,67.4418604651,57.5845410628,44.4444444444
H_C4-A10_RX_1_1_A04,C4-A10,RX,1,1,A04,0.2520909020766491,0.3021418962458154,62.0338983051,56.8338249754,47.1947194719,0.3361179772974012,0.3920112887792944,62.7147766323,61.5625,51.5151515152
U_C1-A10_RX_2_0_B3,C1-A10,RX,2,0,B3,0.33218661973129676,0.3866166088994914,64.3434343434,53.9723661485,44.8071216617,0.3404385059391004,0.3872713631011514,65.8634538153,61.5384615385,56.5476190476
U_C4-A10_SL_4_0_A5,C4-A10,SL,4,0,A5,0.34728363574439963,0.37786615102244325,68.6206896552,50.9505703422,29.8076923077,0.40010583768699876,0.44585516323955804,68.0800942285,55.7013118063,36.038961039
H_C1-A10_RX_4_1_B04,C1-A10,RX,4,1,B04,NA,NA,NA,NA,NA,0.4827090496301385,0.518597614650931,66.341991342,55.5041628122,39.1975308642
H_C1-A10_RX_3_2_D04,C1-A10,RX,3,2,D04,0.4495132296695268,0.4936896772582542,68.4210526316,56.0070671378,48.9361702128,0.4446454279921187,0.48332082028942697,68.03185438,63.6363636364,55.7755775578
H_C4-A10_RX_4_2_D12,C4-A10,RX,4,2,D12,0.3410028429071434,0.39171201087380414,64.6188850967,53.7634408602,45.9731543624,0.27804672855065043,0.32591412968750433,65.1724137931,53.6585365854,39.4822006472
U_C1-A10_SL_3_0_D8,C1-A10,SL,3,0,D8,0.19739140142062986,0.2632152191336102,54.9206349206,52.027027027,39.6313364055,0.2929853872355748,0.3741162301795127,58.4097859327,53.7254901961,45.0216450216
H_C4-A10_RX_4_2_H04,C4-A10,RX,4,2,H04,0.4128443155113221,0.45980045551187315,64.6929824561,55.2053486151,45.2830188679,0.3610669636533565,0.41591246534916143,66.2020905923,54.4455544456,40.9677419355
H_C1-A10_SL_2_3_H02,C1-A10,SL,2,3,H02,0.3732791224942721,0.4347745657995483,65.92039801,50.3092783505,35.9712230216,0.3232347078576545,0.39000560913159593,67.9324894515,54.5787545788,43.9024390244
U_C1-A10_RX_1_0_A2,C1-A10,RX,1,0,A2,0.41654694935401226,0.44921907725034504,70.7103825137,54.7309833024,39.0092879257,NA,NA,NA,NA,NA
U_C4-A10_SL_1_0_D12,C4-A10,SL,1,0,D12,0.32126338863017767,0.3569986561936484,66.3461538462,57.635009311,45.2012383901,0.28050673755944733,0.33267841981309454,66.0516605166,52.5614754098,38.4083044983
U_C4-A10_SL_1_0_D10,C4-A10,SL,1,0,D10,NA,NA,NA,NA,NA,0.41305135579584,0.4586520699670789,68.7363834423,55.8356676004,42.3197492163
U_C4-A10_SL_1_0_D11,C4-A10,SL,1,0,D11,NA,NA,NA,NA,NA,0.5050076535853398,0.5373872730005754,67.7927927928,98.202247191,96.6216216216
H_C4-A10_RX_4_1_E02,C4-A10,RX,4,1,E02,NA,NA,NA,NA,NA,0.22388501243947534,0.25693458588355694,69.5847362514,56.1403508772,38.3435582822
